 "uri" , "lod_identifier" ,
 "http://data.americanartcollaborative.org/puam/constituent/14443" , "http://vocab.getty.edu/ulan/500100551" ,
 "http://data.americanartcollaborative.org/puam/constituent/16445" , "http://vocab.getty.edu/ulan/500294201" ,
 "http://data.americanartcollaborative.org/puam/constituent/2190" , "http://vocab.getty.edu/ulan/500006205" ,
 "http://data.americanartcollaborative.org/puam/constituent/13420" , "http://vocab.getty.edu/ulan/500294127" ,
 "http://data.americanartcollaborative.org/puam/constituent/3843" , "http://vocab.getty.edu/ulan/500036944" ,
 "http://data.americanartcollaborative.org/puam/constituent/14991" , "http://vocab.getty.edu/ulan/500027420" ,
 "http://data.americanartcollaborative.org/puam/constituent/4304" , "http://vocab.getty.edu/ulan/500007852" ,
 "http://data.americanartcollaborative.org/puam/constituent/12675" , "http://vocab.getty.edu/ulan/500105025" ,
 "http://data.americanartcollaborative.org/puam/constituent/1543" , "http://vocab.getty.edu/ulan/500018154" ,
 "http://data.americanartcollaborative.org/puam/constituent/16490" , "http://vocab.getty.edu/ulan/500092591" ,
 "http://data.americanartcollaborative.org/puam/constituent/249" , "http://vocab.getty.edu/ulan/500331302" ,
 "http://data.americanartcollaborative.org/puam/constituent/6020" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500026223" ,
 "http://data.americanartcollaborative.org/puam/constituent/1283" , "http://vocab.getty.edu/ulan/500330638" ,
 "http://data.americanartcollaborative.org/puam/constituent/12683" , "http://vocab.getty.edu/ulan/500113238" ,
 "http://data.americanartcollaborative.org/puam/constituent/16782" , "http://vocab.getty.edu/ulan/500023492" ,
 "http://data.americanartcollaborative.org/puam/constituent/12657" , "http://vocab.getty.edu/ulan/500019289" ,
 "http://data.americanartcollaborative.org/puam/constituent/5213" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500020838" ,
 "http://data.americanartcollaborative.org/puam/constituent/5736" , "http://vocab.getty.edu/ulan/500115198" ,
 "http://data.americanartcollaborative.org/puam/constituent/12630" , "http://vocab.getty.edu/ulan/500048629" ,
 "http://data.americanartcollaborative.org/puam/constituent/4940" , "http://vocab.getty.edu/ulan/500014673" ,
 "http://data.americanartcollaborative.org/puam/constituent/4391" , "http://vocab.getty.edu/ulan/500005004" ,
 "http://data.americanartcollaborative.org/puam/constituent/6722" , "http://vocab.getty.edu/ulan/500107007" ,
 "http://data.americanartcollaborative.org/puam/constituent/6139" , "http://vocab.getty.edu/ulan/500330914" ,
 "http://data.americanartcollaborative.org/puam/constituent/5658" , "http://vocab.getty.edu/ulan/500031561" ,
 "http://data.americanartcollaborative.org/puam/constituent/16465" , "http://vocab.getty.edu/ulan/500332829" ,
 "http://data.americanartcollaborative.org/puam/constituent/3073" , "http://vocab.getty.edu/ulan/500015134" ,
 "http://data.americanartcollaborative.org/puam/constituent/4984" , "http://vocab.getty.edu/ulan/500067133" ,
 "http://data.americanartcollaborative.org/puam/constituent/4684" , "http://vocab.getty.edu/ulan/500015066" ,
 "http://data.americanartcollaborative.org/puam/constituent/12659" , "http://vocab.getty.edu/ulan/500040963" ,
 "http://data.americanartcollaborative.org/puam/constituent/5091" , "http://vocab.getty.edu/ulan/500024253" ,
 "http://data.americanartcollaborative.org/puam/constituent/12679" , "http://vocab.getty.edu/ulan/500013115" ,
 "http://data.americanartcollaborative.org/puam/constituent/12811" , "http://vocab.getty.edu/ulan/500090928" ,
 "http://data.americanartcollaborative.org/puam/constituent/12771" , "http://vocab.getty.edu/ulan/500009627" ,
 "http://data.americanartcollaborative.org/puam/constituent/5042" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500105576" ,
 "http://data.americanartcollaborative.org/puam/constituent/4956" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500089303" ,
 "http://data.americanartcollaborative.org/puam/constituent/12800" , "http://vocab.getty.edu/ulan/500005241" ,
 "http://data.americanartcollaborative.org/puam/constituent/4286" , "http://vocab.getty.edu/ulan/500028686" ,
 "http://data.americanartcollaborative.org/puam/constituent/6201" , "http://vocab.getty.edu/ulan/500044240" ,
 "http://data.americanartcollaborative.org/puam/constituent/5986" , "http://vocab.getty.edu/ulan/500082402" ,
 "http://data.americanartcollaborative.org/puam/constituent/5107" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500015240" ,
 "http://data.americanartcollaborative.org/puam/constituent/12651" , "http://vocab.getty.edu/ulan/500077547" ,
 "http://data.americanartcollaborative.org/puam/constituent/14994" , "http://vocab.getty.edu/ulan/500333221" ,
 "http://data.americanartcollaborative.org/puam/constituent/18649" , "http://vocab.getty.edu/ulan/500110034" ,
 "http://data.americanartcollaborative.org/puam/constituent/12744" , "http://vocab.getty.edu/ulan/500067711" ,
 "http://data.americanartcollaborative.org/puam/constituent/5790" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500088979" ,
 "http://data.americanartcollaborative.org/puam/constituent/1518" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500331581" ,
 "http://data.americanartcollaborative.org/puam/constituent/4784" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500105206" ,
 "http://data.americanartcollaborative.org/puam/constituent/2626" , "http://vocab.getty.edu/ulan/500017683" ,
 "http://data.americanartcollaborative.org/puam/constituent/741" , "http://vocab.getty.edu/ulan/500005535" ,
 "http://data.americanartcollaborative.org/puam/constituent/12709" , "http://vocab.getty.edu/ulan/500015486" ,
 "http://data.americanartcollaborative.org/puam/constituent/12719" , "http://vocab.getty.edu/ulan/500058309" ,
 "http://data.americanartcollaborative.org/puam/constituent/5800" , "http://vocab.getty.edu/ulan/500007462" ,
 "http://data.americanartcollaborative.org/puam/constituent/6735" , "http://vocab.getty.edu/ulan/500018219" ,
 "http://data.americanartcollaborative.org/puam/constituent/6126" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500024375" ,
 "http://data.americanartcollaborative.org/puam/constituent/6725" , "http://vocab.getty.edu/ulan/500115187" ,
 "http://data.americanartcollaborative.org/puam/constituent/15122" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500055666" ,
 "http://data.americanartcollaborative.org/puam/constituent/6641" , "http://vocab.getty.edu/ulan/500009177" ,
 "http://data.americanartcollaborative.org/puam/constituent/5253" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500000367" ,
 "http://data.americanartcollaborative.org/puam/constituent/12802" , "http://vocab.getty.edu/ulan/500006238" ,
 "http://data.americanartcollaborative.org/puam/constituent/17330" , "http://vocab.getty.edu/ulan/500086968" ,
 "http://data.americanartcollaborative.org/puam/constituent/812" , "http://vocab.getty.edu/ulan/500004279" ,
 "http://data.americanartcollaborative.org/puam/constituent/5406" , "http://vocab.getty.edu/ulan/500015478" ,
 "http://data.americanartcollaborative.org/puam/constituent/931" , "http://vocab.getty.edu/ulan/500107061" ,
 "http://data.americanartcollaborative.org/puam/constituent/1906" , "http://vocab.getty.edu/ulan/500271447" ,
 "http://data.americanartcollaborative.org/puam/constituent/5519" , "http://vocab.getty.edu/ulan/500003739" ,
 "http://data.americanartcollaborative.org/puam/constituent/12656" , "http://vocab.getty.edu/ulan/500031880" ,
 "http://data.americanartcollaborative.org/puam/constituent/1362" , "http://vocab.getty.edu/ulan/500003432" ,
 "http://data.americanartcollaborative.org/puam/constituent/601" , "http://vocab.getty.edu/ulan/500021576" ,
 "http://data.americanartcollaborative.org/puam/constituent/12813" , "http://vocab.getty.edu/ulan/500022909" ,
 "http://data.americanartcollaborative.org/puam/constituent/729" , "http://vocab.getty.edu/ulan/500019962" ,
 "http://data.americanartcollaborative.org/puam/constituent/18289" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500002966" ,
 "http://data.americanartcollaborative.org/puam/constituent/6227" , "http://vocab.getty.edu/ulan/500009073" ,
 "http://data.americanartcollaborative.org/puam/constituent/5201" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500036987" ,
 "http://data.americanartcollaborative.org/puam/constituent/18811" , "http://vocab.getty.edu/ulan/500013054" ,
 "http://data.americanartcollaborative.org/puam/constituent/13770" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500188485" ,
 "http://data.americanartcollaborative.org/puam/constituent/1718" , "http://vocab.getty.edu/ulan/500110594" ,
 "http://data.americanartcollaborative.org/puam/constituent/3422" , "http://vocab.getty.edu/ulan/500124332" ,
 "http://data.americanartcollaborative.org/puam/constituent/4886" , "http://vocab.getty.edu/ulan/500105338" ,
 "http://data.americanartcollaborative.org/puam/constituent/657" , "http://vocab.getty.edu/ulan/500084070" ,
 "http://data.americanartcollaborative.org/puam/constituent/4325" , "http://vocab.getty.edu/ulan/500007696" ,
 "http://data.americanartcollaborative.org/puam/constituent/4458" , "http://vocab.getty.edu/ulan/500007674" ,
 "http://data.americanartcollaborative.org/puam/constituent/145" , "http://vocab.getty.edu/ulan/500114981" ,
 "http://data.americanartcollaborative.org/puam/constituent/1763" , "http://vocab.getty.edu/ulan/500062132" ,
 "http://data.americanartcollaborative.org/puam/constituent/2721" , "http://vocab.getty.edu/ulan/500113195" ,
 "http://data.americanartcollaborative.org/puam/constituent/5383" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500058201" ,
 "http://data.americanartcollaborative.org/puam/constituent/12615" , "http://vocab.getty.edu/ulan/500103769" ,
 "http://data.americanartcollaborative.org/puam/constituent/4083" , "http://vocab.getty.edu/ulan/500000936" ,
 "http://data.americanartcollaborative.org/puam/constituent/6696" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500115335" ,
 "http://data.americanartcollaborative.org/puam/constituent/1228" , "http://vocab.getty.edu/ulan/500286631" ,
 "http://data.americanartcollaborative.org/puam/constituent/12735" , "http://vocab.getty.edu/ulan/500004605" ,
 "http://data.americanartcollaborative.org/puam/constituent/5839" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500091074" ,
 "http://data.americanartcollaborative.org/puam/constituent/1312" , "http://vocab.getty.edu/ulan/500349269" ,
 "http://data.americanartcollaborative.org/puam/constituent/17951" , "http://vocab.getty.edu/ulan/500099753" ,
 "http://data.americanartcollaborative.org/puam/constituent/32" , "http://vocab.getty.edu/ulan/500015907" ,
 "http://data.americanartcollaborative.org/puam/constituent/5699" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500347176" ,
 "http://data.americanartcollaborative.org/puam/constituent/1489" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500074302" ,
 "http://data.americanartcollaborative.org/puam/constituent/18843" , "http://vocab.getty.edu/ulan/500053860" ,
 "http://data.americanartcollaborative.org/puam/constituent/17104" , "http://vocab.getty.edu/ulan/500104387" ,
 "http://data.americanartcollaborative.org/puam/constituent/6133" , "http://vocab.getty.edu/ulan/500013570" ,
 "http://data.americanartcollaborative.org/puam/constituent/12786" , "http://vocab.getty.edu/ulan/500076393" ,
 "http://data.americanartcollaborative.org/puam/constituent/17630" , "http://vocab.getty.edu/ulan/500101532" ,
 "http://data.americanartcollaborative.org/puam/constituent/441" , "http://vocab.getty.edu/ulan/500003750" ,
 "http://data.americanartcollaborative.org/puam/constituent/6221" , "http://vocab.getty.edu/ulan/500089748" ,
 "http://data.americanartcollaborative.org/puam/constituent/1204" , "http://vocab.getty.edu/ulan/500332821" ,
 "http://data.americanartcollaborative.org/puam/constituent/12642" , "http://vocab.getty.edu/ulan/500329681" ,
 "http://data.americanartcollaborative.org/puam/constituent/4185" , "http://vocab.getty.edu/ulan/500019719" ,
 "http://data.americanartcollaborative.org/puam/constituent/3482" , "http://vocab.getty.edu/ulan/500028006" ,
 "http://data.americanartcollaborative.org/puam/constituent/12663" , "http://vocab.getty.edu/ulan/500101415" ,
 "http://data.americanartcollaborative.org/puam/constituent/16824" , "http://vocab.getty.edu/ulan/500021825" ,
 "http://data.americanartcollaborative.org/puam/constituent/6539" , "http://vocab.getty.edu/ulan/500330872" ,
 "http://data.americanartcollaborative.org/puam/constituent/18054" , "http://vocab.getty.edu/ulan/500092195" ,
 "http://data.americanartcollaborative.org/puam/constituent/2109" , "http://vocab.getty.edu/ulan/500120879" ,
 "http://data.americanartcollaborative.org/puam/constituent/3121" , "http://vocab.getty.edu/ulan/500024193" ,
 "http://data.americanartcollaborative.org/puam/constituent/1708" , "http://vocab.getty.edu/ulan/500337879" ,
 "http://data.americanartcollaborative.org/puam/constituent/598" , "http://vocab.getty.edu/ulan/500021690" ,
 "http://data.americanartcollaborative.org/puam/constituent/6036" , "http://vocab.getty.edu/ulan/500107586" ,
 "http://data.americanartcollaborative.org/puam/constituent/1562" , "http://vocab.getty.edu/ulan/500020120" ,
 "http://data.americanartcollaborative.org/puam/constituent/4490" , "http://vocab.getty.edu/ulan/500026852" ,
 "http://data.americanartcollaborative.org/puam/constituent/982" , "http://vocab.getty.edu/ulan/500021600" ,
 "http://data.americanartcollaborative.org/puam/constituent/3464" , "http://vocab.getty.edu/ulan/500023972" ,
 "http://data.americanartcollaborative.org/puam/constituent/12828" , "http://vocab.getty.edu/ulan/500124951" ,
 "http://data.americanartcollaborative.org/puam/constituent/5373" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500007006" ,
 "http://data.americanartcollaborative.org/puam/constituent/2549" , "http://vocab.getty.edu/ulan/500032250" ,
 "http://data.americanartcollaborative.org/puam/constituent/12789" , "http://vocab.getty.edu/ulan/500083856" ,
 "http://data.americanartcollaborative.org/puam/constituent/174" , "http://vocab.getty.edu/ulan/500013773" ,
 "http://data.americanartcollaborative.org/puam/constituent/5908" , "http://vocab.getty.edu/ulan/500012834" ,
 "http://data.americanartcollaborative.org/puam/constituent/3977" , "http://vocab.getty.edu/ulan/500022216" ,
 "http://data.americanartcollaborative.org/puam/constituent/6587" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500012729" ,
 "http://data.americanartcollaborative.org/puam/constituent/6603" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500031860" ,
 "http://data.americanartcollaborative.org/puam/constituent/4275" , "http://vocab.getty.edu/ulan/500028012" ,
 "http://data.americanartcollaborative.org/puam/constituent/4485" , "http://vocab.getty.edu/ulan/500088762" ,
 "http://data.americanartcollaborative.org/puam/constituent/13741" , "http://vocab.getty.edu/ulan/500036731" ,
 "http://data.americanartcollaborative.org/puam/constituent/4910" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500032544" ,
 "http://data.americanartcollaborative.org/puam/constituent/119" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500105859" ,
 "http://data.americanartcollaborative.org/puam/constituent/6489" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500333278" ,
 "http://data.americanartcollaborative.org/puam/constituent/12695" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500374686" ,
 "http://data.americanartcollaborative.org/puam/constituent/5919" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500025614" ,
 "http://data.americanartcollaborative.org/puam/constituent/1449" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500336539" ,
 "http://data.americanartcollaborative.org/puam/constituent/3086" , "http://vocab.getty.edu/ulan/500032358" ,
 "http://data.americanartcollaborative.org/puam/constituent/5537" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500336517" ,
 "http://data.americanartcollaborative.org/puam/constituent/236" , "http://vocab.getty.edu/ulan/500115186" ,
 "http://data.americanartcollaborative.org/puam/constituent/15641" , "http://vocab.getty.edu/ulan/500265501" ,
 "http://data.americanartcollaborative.org/puam/constituent/5927" , "http://vocab.getty.edu/ulan/500021736" ,
 "http://data.americanartcollaborative.org/puam/constituent/6055" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500337966" ,
 "http://data.americanartcollaborative.org/puam/constituent/16466" , "http://vocab.getty.edu/ulan/500329821" ,
 "http://data.americanartcollaborative.org/puam/constituent/2456" , "http://vocab.getty.edu/ulan/500199092" ,
 "http://data.americanartcollaborative.org/puam/constituent/2128" , "http://vocab.getty.edu/ulan/500086832" ,
 "http://data.americanartcollaborative.org/puam/constituent/1192" , "http://vocab.getty.edu/ulan/500033153" ,
 "http://data.americanartcollaborative.org/puam/constituent/4949" , "http://vocab.getty.edu/ulan/500083076" ,
 "http://data.americanartcollaborative.org/puam/constituent/13363" , "http://vocab.getty.edu/ulan/500121145" ,
 "http://data.americanartcollaborative.org/puam/constituent/14218" , "http://vocab.getty.edu/ulan/500107189" ,
 "http://data.americanartcollaborative.org/puam/constituent/17076" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500027318" ,
 "http://data.americanartcollaborative.org/puam/constituent/13795" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500046081" ,
 "http://data.americanartcollaborative.org/puam/constituent/6121" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500012937" ,
 "http://data.americanartcollaborative.org/puam/constituent/5609" , "http://vocab.getty.edu/ulan/500013375" ,
 "http://data.americanartcollaborative.org/puam/constituent/5460" , "http://vocab.getty.edu/ulan/500062279" ,
 "http://data.americanartcollaborative.org/puam/constituent/6733" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500115503" ,
 "http://data.americanartcollaborative.org/puam/constituent/1137" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500122092" ,
 "http://data.americanartcollaborative.org/puam/constituent/3091" , "http://vocab.getty.edu/ulan/500020463" ,
 "http://data.americanartcollaborative.org/puam/constituent/12751" , "http://vocab.getty.edu/ulan/500010067" ,
 "http://data.americanartcollaborative.org/puam/constituent/12635" , "http://vocab.getty.edu/ulan/500111049" ,
 "http://data.americanartcollaborative.org/puam/constituent/12690" , "http://vocab.getty.edu/ulan/500091108" ,
 "http://data.americanartcollaborative.org/puam/constituent/177" , "http://vocab.getty.edu/ulan/500002713" ,
 "http://data.americanartcollaborative.org/puam/constituent/6100" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500012986" ,
 "http://data.americanartcollaborative.org/puam/constituent/12645" , "http://vocab.getty.edu/ulan/500020969" ,
 "http://data.americanartcollaborative.org/puam/constituent/18387" , "http://vocab.getty.edu/ulan/500026154" ,
 "http://data.americanartcollaborative.org/puam/constituent/5896" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500049700" ,
 "http://data.americanartcollaborative.org/puam/constituent/4867" , "http://vocab.getty.edu/ulan/500021523" ,
 "http://data.americanartcollaborative.org/puam/constituent/5671" , "http://vocab.getty.edu/ulan/500013191" ,
 "http://data.americanartcollaborative.org/puam/constituent/2508" , "http://vocab.getty.edu/ulan/500008568" ,
 "http://data.americanartcollaborative.org/puam/constituent/5058" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500091820" ,
 "http://data.americanartcollaborative.org/puam/constituent/18532" , "http://vocab.getty.edu/ulan/500349082" ,
 "http://data.americanartcollaborative.org/puam/constituent/16956" , "http://vocab.getty.edu/ulan/500329938" ,
 "http://data.americanartcollaborative.org/puam/constituent/15261" , "http://vocab.getty.edu/ulan/500036807" ,
 "http://data.americanartcollaborative.org/puam/constituent/5066" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500003817" ,
 "http://data.americanartcollaborative.org/puam/constituent/624" , "http://vocab.getty.edu/ulan/500080754" ,
 "http://data.americanartcollaborative.org/puam/constituent/6457" , "http://vocab.getty.edu/ulan/500016222" ,
 "http://data.americanartcollaborative.org/puam/constituent/6706" , "http://vocab.getty.edu/ulan/500128025" ,
 "http://data.americanartcollaborative.org/puam/constituent/1579" , "http://vocab.getty.edu/ulan/500091532" ,
 "http://data.americanartcollaborative.org/puam/constituent/14880" , "http://vocab.getty.edu/ulan/500059996" ,
 "http://data.americanartcollaborative.org/puam/constituent/514" , "http://vocab.getty.edu/ulan/500010976" ,
 "http://data.americanartcollaborative.org/puam/constituent/17006" , "http://vocab.getty.edu/ulan/500332076" ,
 "http://data.americanartcollaborative.org/puam/constituent/248" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500372875" ,
 "http://data.americanartcollaborative.org/puam/constituent/5502" , "http://vocab.getty.edu/ulan/500010358" ,
 "http://data.americanartcollaborative.org/puam/constituent/16201" , "http://vocab.getty.edu/ulan/500022448" ,
 "http://data.americanartcollaborative.org/puam/constituent/12808" , "http://vocab.getty.edu/ulan/500043257" ,
 "http://data.americanartcollaborative.org/puam/constituent/600" , "http://vocab.getty.edu/ulan/500040784" ,
 "http://data.americanartcollaborative.org/puam/constituent/4942" , "http://vocab.getty.edu/ulan/500010825" ,
 "http://data.americanartcollaborative.org/puam/constituent/12626" , "http://vocab.getty.edu/ulan/500015413" ,
 "http://data.americanartcollaborative.org/puam/constituent/16191" , "http://vocab.getty.edu/ulan/500054246" ,
 "http://data.americanartcollaborative.org/puam/constituent/3227" , "http://vocab.getty.edu/ulan/500008825" ,
 "http://data.americanartcollaborative.org/puam/constituent/5734" , "http://vocab.getty.edu/ulan/500033074" ,
 "http://data.americanartcollaborative.org/puam/constituent/14168" , "http://vocab.getty.edu/ulan/500124780" ,
 "http://data.americanartcollaborative.org/puam/constituent/5130" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500054241" ,
 "http://data.americanartcollaborative.org/puam/constituent/17953" , "http://vocab.getty.edu/ulan/500127914" ,
 "http://data.americanartcollaborative.org/puam/constituent/1461" , "http://vocab.getty.edu/ulan/500029305" ,
 "http://data.americanartcollaborative.org/puam/constituent/13797" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500049383" ,
 "http://data.americanartcollaborative.org/puam/constituent/15449" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500333901" ,
 "http://data.americanartcollaborative.org/puam/constituent/1467" , "http://vocab.getty.edu/ulan/500007308" ,
 "http://data.americanartcollaborative.org/puam/constituent/2621" , "http://vocab.getty.edu/ulan/500013453" ,
 "http://data.americanartcollaborative.org/puam/constituent/13878" , "http://vocab.getty.edu/ulan/500056939" ,
 "http://data.americanartcollaborative.org/puam/constituent/5656" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500027501" ,
 "http://data.americanartcollaborative.org/puam/constituent/18383" , "http://vocab.getty.edu/ulan/500014068" ,
 "http://data.americanartcollaborative.org/puam/constituent/6002" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500092233" ,
 "http://data.americanartcollaborative.org/puam/constituent/3800" , "http://vocab.getty.edu/ulan/500004274" ,
 "http://data.americanartcollaborative.org/puam/constituent/18448" , "http://vocab.getty.edu/ulan/500051984" ,
 "http://data.americanartcollaborative.org/puam/constituent/5111" , "http://vocab.getty.edu/ulan/500012910" ,
 "http://data.americanartcollaborative.org/puam/constituent/4819" , "http://vocab.getty.edu/ulan/500027334" ,
 "http://data.americanartcollaborative.org/puam/constituent/5615" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500010408" ,
 "http://data.americanartcollaborative.org/puam/constituent/1454" , "http://vocab.getty.edu/ulan/500005043" ,
 "http://data.americanartcollaborative.org/puam/constituent/6755" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500026140" ,
 "http://data.americanartcollaborative.org/puam/constituent/18384" , "http://vocab.getty.edu/ulan/500006749" ,
 "http://data.americanartcollaborative.org/puam/constituent/2195" , "http://vocab.getty.edu/ulan/500023004" ,
 "http://data.americanartcollaborative.org/puam/constituent/12613" , "http://vocab.getty.edu/ulan/500028575" ,
 "http://data.americanartcollaborative.org/puam/constituent/2408" , "http://vocab.getty.edu/ulan/500077698" ,
 "http://data.americanartcollaborative.org/puam/constituent/5759" , "http://vocab.getty.edu/ulan/500030719" ,
 "http://data.americanartcollaborative.org/puam/constituent/16203" , "http://vocab.getty.edu/ulan/500334411" ,
 "http://data.americanartcollaborative.org/puam/constituent/6766" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500299815" ,
 "http://data.americanartcollaborative.org/puam/constituent/3172" , "http://vocab.getty.edu/ulan/500109840" ,
 "http://data.americanartcollaborative.org/puam/constituent/12799" , "http://vocab.getty.edu/ulan/500082429" ,
 "http://data.americanartcollaborative.org/puam/constituent/12704" , "http://vocab.getty.edu/ulan/500004830" ,
 "http://data.americanartcollaborative.org/puam/constituent/6568" , "http://vocab.getty.edu/ulan/500031023" ,
 "http://data.americanartcollaborative.org/puam/constituent/12787" , "http://vocab.getty.edu/ulan/500104846" ,
 "http://data.americanartcollaborative.org/puam/constituent/16694" , "http://vocab.getty.edu/ulan/500128920" ,
 "http://data.americanartcollaborative.org/puam/constituent/17081" , "http://vocab.getty.edu/ulan/:http://vocab.getty.edu/ulan/500045721" ,
 "http://data.americanartcollaborative.org/puam/constituent/5910" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500032777" ,
 "http://data.americanartcollaborative.org/puam/constituent/1443" , "http://vocab.getty.edu/ulan/500115428" ,
 "http://data.americanartcollaborative.org/puam/constituent/3216" , "http://vocab.getty.edu/ulan/500007270" ,
 "http://data.americanartcollaborative.org/puam/constituent/17861" , "http://vocab.getty.edu/ulan/500120723" ,
 "http://data.americanartcollaborative.org/puam/constituent/3680" , "http://vocab.getty.edu/ulan/500105583" ,
 "http://data.americanartcollaborative.org/puam/constituent/1203" , "http://vocab.getty.edu/ulan/500118758" ,
 "http://data.americanartcollaborative.org/puam/constituent/4066" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500029735" ,
 "http://data.americanartcollaborative.org/puam/constituent/4884" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500073957" ,
 "http://data.americanartcollaborative.org/puam/constituent/2871" , "http://vocab.getty.edu/ulan/500032301" ,
 "http://data.americanartcollaborative.org/puam/constituent/12623" , "http://vocab.getty.edu/ulan/500074339" ,
 "http://data.americanartcollaborative.org/puam/constituent/5310" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500335423" ,
 "http://data.americanartcollaborative.org/puam/constituent/5438" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500016178" ,
 "http://data.americanartcollaborative.org/puam/constituent/1220" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500020832" ,
 "http://data.americanartcollaborative.org/puam/constituent/16198" , "http://vocab.getty.edu/ulan/500333118" ,
 "http://data.americanartcollaborative.org/puam/constituent/2251" , "http://vocab.getty.edu/ulan/500123343" ,
 "http://data.americanartcollaborative.org/puam/constituent/4821" , "http://vocab.getty.edu/ulan/500083984" ,
 "http://data.americanartcollaborative.org/puam/constituent/16209" , "http://vocab.getty.edu/ulan/500008018" ,
 "http://data.americanartcollaborative.org/puam/constituent/4994" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500372988" ,
 "http://data.americanartcollaborative.org/puam/constituent/14135" , "http://vocab.getty.edu/ulan/500346433" ,
 "http://data.americanartcollaborative.org/puam/constituent/6532" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500027563" ,
 "http://data.americanartcollaborative.org/puam/constituent/5661" , "http://vocab.getty.edu/ulan/500018046" ,
 "http://data.americanartcollaborative.org/puam/constituent/5245" , "http://vocab.getty.edu/ulan/500333554" ,
 "http://data.americanartcollaborative.org/puam/constituent/5027" , "http://vocab.getty.edu/ulan/500018500" ,
 "http://data.americanartcollaborative.org/puam/constituent/5474" , "http://vocab.getty.edu/ulan/500115972" ,
 "http://data.americanartcollaborative.org/puam/constituent/5095" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500032464" ,
 "http://data.americanartcollaborative.org/puam/constituent/5454" , "http://vocab.getty.edu/ulan/http://vocab.getty.edu/ulan/500007772" ,
